FlightDate,UniqueCarrier,Carrier,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,ArrTime,ArrDelay,ArrDelayMinutes,ArrivalDelayGroups,Cancelled,ActualElapsedTime,AirTime,Distance
1/29/2014,AA,AA,BDL,"Hartford, CT",CT,MIA,"Miami, FL",FL,559,-1,0,0,-1,949,29,29,1,0,230,188,1194
1/30/2014,AA,AA,BDL,"Hartford, CT",CT,MIA,"Miami, FL",FL,553,-7,0,0,-1,934,14,14,0,0,221,193,1194
1/31/2014,AA,AA,BDL,"Hartford, CT",CT,MIA,"Miami, FL",FL,607,7,7,0,0,921,1,1,0,0,194,177,1194
1/1/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1741,51,51,1,3,2034,29,29,1,0,233,210,1389
1/2/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1720,30,30,1,2,2106,61,61,4,0,286,223,1389
1/3/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1722,32,32,1,2,2012,7,7,0,0,230,198,1389
1/4/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1722,32,32,1,2,2017,12,12,0,0,235,207,1389
1/5/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1659,9,9,0,0,2034,29,29,1,0,275,241,1389
1/6/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1748,58,58,1,3,2102,57,57,3,0,254,222,1389
1/7/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1648,-2,0,0,-1,2019,14,14,0,0,271,218,1389
1/8/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1651,1,1,0,0,1959,-6,0,-1,0,248,218,1389
1/9/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1654,4,4,0,0,2012,7,7,0,0,258,220,1389
1/10/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,1389
1/11/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,2052,242,242,1,12,2335,210,210,12,0,223,199,1389
1/12/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1646,-4,0,0,-1,1930,-35,0,-2,0,224,205,1389
1/13/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1643,-7,0,0,-1,2006,1,1,0,0,263,228,1389
1/14/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1706,16,16,1,1,2013,8,8,0,0,247,212,1389
1/15/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1643,-7,0,0,-1,1932,-33,0,-2,0,229,194,1389
1/16/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1722,32,32,1,2,2048,43,43,2,0,266,212,1389
1/17/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1649,-1,0,0,-1,1932,-33,0,-2,0,223,199,1389
1/18/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1642,-8,0,0,-1,1927,-38,0,-2,0,225,207,1389
1/19/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1645,-5,0,0,-1,1920,-45,0,-2,0,215,195,1389
1/20/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1713,23,23,1,1,2012,7,7,0,0,239,208,1389
1/21/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,1389
1/22/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1842,112,112,1,7,2137,92,92,6,0,235,210,1389
1/23/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1643,-7,0,0,-1,2013,8,8,0,0,270,230,1389
1/24/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1646,-4,0,0,-1,1922,-43,0,-2,0,216,197,1389
1/25/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1640,-10,0,0,-1,1945,-20,0,-2,0,245,196,1389
1/26/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1645,-5,0,0,-1,2007,2,2,0,0,262,213,1389
1/27/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1638,-12,0,0,-1,2011,6,6,0,0,273,226,1389
1/28/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1644,-6,0,0,-1,2009,4,4,0,0,265,228,1389
1/29/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1645,-5,0,0,-1,1949,-16,0,-2,0,244,206,1389
1/30/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1649,-1,0,0,-1,1944,-21,0,-2,0,235,208,1389
1/31/2014,AA,AA,LGA,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1643,-7,0,0,-1,1952,-13,0,-1,0,249,222,1389
1/1/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,726,-4,0,0,-1,842,-8,0,-1,0,76,45,224
1/2/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,726,-4,0,0,-1,856,6,6,0,0,90,47,224
1/3/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,730,0,0,0,0,900,10,10,0,0,90,45,224
1/4/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,729,-1,0,0,-1,838,-12,0,-1,0,69,40,224
1/6/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,730,0,0,0,0,848,-2,0,-1,0,78,48,224
1/7/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,821,51,51,1,3,924,34,34,2,0,63,44,224
1/8/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,751,21,21,1,1,902,12,12,0,0,71,50,224
1/9/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,755,25,25,1,1,900,10,10,0,0,65,48,224
1/10/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,728,-2,0,0,-1,851,1,1,0,0,83,51,224
1/11/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,728,-2,0,0,-1,842,-8,0,-1,0,74,47,224
1/13/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,731,1,1,0,0,845,-5,0,-1,0,74,42,224
1/14/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,723,-7,0,0,-1,829,-21,0,-2,0,66,44,224
1/15/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,735,5,5,0,0,853,3,3,0,0,78,51,224
1/16/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,727,-3,0,0,-1,848,-2,0,-1,0,81,48,224
1/17/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,729,-1,0,0,-1,845,-5,0,-1,0,76,45,224
1/18/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,730,0,0,0,0,836,-14,0,-1,0,66,46,224
1/20/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,729,-1,0,0,-1,854,4,4,0,0,85,47,224
1/21/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,729,-1,0,0,-1,837,-13,0,-1,0,68,43,224
1/22/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,734,4,4,0,0,849,-1,0,-1,0,75,42,224
1/23/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,735,5,5,0,0,844,-6,0,-1,0,69,42,224
1/24/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,,,,,,,,,1,,,224
1/25/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,728,-2,0,0,-1,838,-12,0,-1,0,70,48,224
1/27/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,727,-3,0,0,-1,844,-6,0,-1,0,77,42,224
1/28/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,728,-2,0,0,-1,834,-16,0,-2,0,66,42,224
1/29/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,726,-4,0,0,-1,832,-18,0,-2,0,66,45,224
1/30/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,724,-6,0,0,-1,839,-11,0,-1,0,75,47,224
1/31/2014,AA,AA,IAH,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,724,-6,0,0,-1,850,0,0,0,0,86,51,224
1/1/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,554,-6,0,0,-1,835,-10,0,-1,0,161,136,921
1/2/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,552,-8,0,0,-1,850,5,5,0,0,178,150,921
1/3/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,605,5,5,0,0,906,21,21,1,0,181,127,921
1/4/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,619,19,19,1,1,858,13,13,0,0,159,136,921
1/5/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,554,-6,0,0,-1,841,-4,0,-1,0,167,138,921
1/6/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,550,-10,0,0,-1,831,-14,0,-1,0,161,136,921
1/7/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,550,-10,0,0,-1,837,-8,0,-1,0,167,143,921
1/8/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,555,-5,0,0,-1,849,4,4,0,0,174,149,921
1/9/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,555,-5,0,0,-1,839,-6,0,-1,0,164,142,921
1/10/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,555,-5,0,0,-1,847,2,2,0,0,172,136,921
1/11/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,550,-10,0,0,-1,818,-27,0,-2,0,148,129,921
1/12/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,548,-12,0,0,-1,828,-17,0,-2,0,160,133,921
1/13/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,557,-3,0,0,-1,833,-12,0,-1,0,156,133,921
1/14/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,554,-6,0,0,-1,843,-2,0,-1,0,169,147,921
1/15/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,551,-9,0,0,-1,841,-4,0,-1,0,170,150,921
1/16/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,552,-8,0,0,-1,836,-9,0,-1,0,164,146,921
1/17/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,553,-7,0,0,-1,836,-9,0,-1,0,163,137,921
1/18/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,549,-11,0,0,-1,825,-20,0,-2,0,156,129,921
1/19/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,553,-7,0,0,-1,839,-6,0,-1,0,166,141,921
1/20/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,555,-5,0,0,-1,836,-9,0,-1,0,161,132,921
1/21/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,550,-10,0,0,-1,824,-21,0,-2,0,154,134,921
1/22/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,,,,,,,,,,1,,,921
1/23/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,557,-3,0,0,-1,835,-10,0,-1,0,158,134,921
1/24/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,554,-6,0,0,-1,831,-14,0,-1,0,157,136,921
1/25/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,553,-7,0,0,-1,832,-13,0,-1,0,159,141,921
1/26/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,554,-6,0,0,-1,822,-23,0,-2,0,148,125,921
1/27/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,553,-7,0,0,-1,829,-16,0,-2,0,156,136,921
1/28/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,555,-5,0,0,-1,833,-12,0,-1,0,158,134,921
1/29/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,602,2,2,0,0,858,13,13,0,0,176,146,921
1/30/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,600,0,0,0,0,918,33,33,2,0,198,163,921
1/31/2014,AA,AA,IAD,"Washington, DC",VA,MIA,"Miami, FL",FL,557,-3,0,0,-1,843,-2,0,-1,0,166,142,921
1/1/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,649,-1,0,0,-1,1151,-24,0,-2,0,182,158,1345
1/2/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,646,-4,0,0,-1,1206,-9,0,-1,0,200,168,1345
1/3/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,649,-1,0,0,-1,1206,-9,0,-1,0,197,166,1345
1/4/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1147,-28,0,-2,0,179,147,1345
1/5/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,757,67,67,1,4,1241,26,26,1,0,164,143,1345
1/6/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,651,1,1,0,0,1155,-20,0,-2,0,184,163,1345
1/7/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1153,-22,0,-2,0,185,151,1345
1/8/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,650,0,0,0,0,1157,-18,0,-2,0,187,165,1345
1/9/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,652,2,2,0,0,1206,-9,0,-1,0,194,161,1345
1/10/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,652,2,2,0,0,1205,-10,0,-1,0,193,161,1345
1/11/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1154,-21,0,-2,0,186,159,1345
1/12/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1211,-4,0,-1,0,203,151,1345
1/13/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1202,-13,0,-1,0,194,163,1345
1/14/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,718,28,28,1,1,1219,4,4,0,0,181,165,1345
1/15/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1208,-7,0,-1,0,200,173,1345
1/16/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,647,-3,0,0,-1,1207,-8,0,-1,0,200,166,1345
1/17/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,645,-5,0,0,-1,1200,-15,0,-1,0,195,167,1345
1/18/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,642,-8,0,0,-1,1159,-16,0,-2,0,197,162,1345
1/19/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,646,-4,0,0,-1,1201,-14,0,-1,0,195,162,1345
1/20/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,646,-4,0,0,-1,1150,-25,0,-2,0,184,153,1345
1/21/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,649,-1,0,0,-1,1150,-25,0,-2,0,181,161,1345
1/22/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,638,-12,0,0,-1,1145,-30,0,-2,0,187,160,1345
1/23/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,643,-7,0,0,-1,1133,-42,0,-2,0,170,157,1345
1/24/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,644,-6,0,0,-1,1202,-13,0,-1,0,198,153,1345
1/25/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,649,-1,0,0,-1,1209,-6,0,-1,0,200,171,1345
1/26/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,648,-2,0,0,-1,1218,3,3,0,0,210,158,1345
1/27/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,644,-6,0,0,-1,1205,-10,0,-1,0,201,172,1345
1/28/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,643,-7,0,0,-1,1136,-39,0,-2,0,173,158,1345
1/29/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,646,-4,0,0,-1,1149,-26,0,-2,0,183,158,1345
1/30/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,1503,493,493,1,12,1954,459,459,12,0,171,148,1345
1/31/2014,AA,AA,RNO,"Reno, NV",NV,DFW,"Dallas/Fort Worth, TX",TX,734,44,44,1,2,1241,26,26,1,0,187,154,1345
1/1/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,558,-2,0,0,-1,902,-3,0,-1,0,184,165,1096
1/2/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,559,-1,0,0,-1,916,11,11,0,0,197,159,1096
1/3/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,,,,,,,,,,1,,,1096
1/4/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,621,21,21,1,1,922,17,17,1,0,181,157,1096
1/5/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,601,1,1,0,0,921,16,16,1,0,200,166,1096
1/6/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,559,-1,0,0,-1,859,-6,0,-1,0,180,160,1096
1/7/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,600,0,0,0,0,905,0,0,0,0,185,167,1096
1/8/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,600,0,0,0,0,917,12,12,0,0,197,172,1096
1/9/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,558,-2,0,0,-1,903,-2,0,-1,0,185,158,1096
1/10/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,556,-4,0,0,-1,914,9,9,0,0,198,165,1096
1/11/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,558,-2,0,0,-1,912,7,7,0,0,194,165,1096
1/12/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,556,-4,0,0,-1,853,-12,0,-1,0,177,154,1096
1/13/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,554,-6,0,0,-1,850,-15,0,-1,0,176,154,1096
1/14/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,552,-8,0,0,-1,927,22,22,1,0,215,179,1096
1/15/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,603,3,3,0,0,907,2,2,0,0,184,168,1096
1/16/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,554,-6,0,0,-1,903,-2,0,-1,0,189,168,1096
1/17/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,552,-8,0,0,-1,904,-1,0,-1,0,192,169,1096
1/18/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,559,-1,0,0,-1,916,11,11,0,0,197,176,1096
1/19/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,557,-3,0,0,-1,904,-1,0,-1,0,187,168,1096
1/20/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,559,-1,0,0,-1,855,-10,0,-1,0,176,150,1096
1/21/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,556,-4,0,0,-1,902,-3,0,-1,0,186,160,1096
1/22/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,,,,,,,,,,1,,,1096
1/23/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,558,-2,0,0,-1,910,5,5,0,0,192,162,1096
1/24/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,556,-4,0,0,-1,907,2,2,0,0,191,163,1096
1/25/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,557,-3,0,0,-1,855,-10,0,-1,0,178,152,1096
1/26/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,558,-2,0,0,-1,852,-13,0,-1,0,174,152,1096
1/27/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,555,-5,0,0,-1,859,-6,0,-1,0,184,161,1096
1/28/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,552,-8,0,0,-1,859,-6,0,-1,0,187,164,1096
1/29/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,628,28,28,1,1,951,46,46,3,0,203,176,1096
1/30/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,551,-9,0,0,-1,919,14,14,0,0,208,180,1096
1/31/2014,AA,AA,LGA,"New York, NY",NY,MIA,"Miami, FL",FL,557,-3,0,0,-1,857,-8,0,-1,0,180,158,1096
1/1/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1106,-9,0,0,-1,1359,-11,0,-1,0,173,146,1096
1/2/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1142,27,27,1,1,1421,11,11,0,0,159,132,1096
1/3/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1124,9,9,0,0,1412,2,2,0,0,168,141,1096
1/4/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1112,-3,0,0,-1,1349,-21,0,-2,0,157,140,1096
1/5/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1114,-1,0,0,-1,1353,-17,0,-2,0,159,136,1096
1/6/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1126,11,11,0,0,1405,-5,0,-1,0,159,136,1096
1/7/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1130,15,15,1,1,1416,6,6,0,0,166,144,1096
1/8/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1127,12,12,0,0,1403,-7,0,-1,0,156,135,1096
1/9/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1151,36,36,1,2,1431,21,21,1,0,160,135,1096
1/10/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1124,9,9,0,0,1417,7,7,0,0,173,140,1096
1/11/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1111,-4,0,0,-1,1352,-18,0,-2,0,161,139,1096
1/12/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1111,-4,0,0,-1,1401,-9,0,-1,0,170,146,1096
1/13/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1117,2,2,0,0,1353,-17,0,-2,0,156,137,1096
1/14/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1125,10,10,0,0,1401,-9,0,-1,0,156,133,1096
1/15/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1118,3,3,0,0,1359,-11,0,-1,0,161,133,1096
1/16/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1110,-5,0,0,-1,1359,-11,0,-1,0,169,138,1096
1/17/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1122,7,7,0,0,1355,-15,0,-1,0,153,132,1096
1/18/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1113,-2,0,0,-1,1403,-7,0,-1,0,170,137,1096
1/19/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1117,2,2,0,0,1411,1,1,0,0,174,150,1096
1/20/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1113,-2,0,0,-1,1400,-10,0,-1,0,167,151,1096
1/21/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,,,,,,,,,,1,,,1096
1/22/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1111,-4,0,0,-1,1359,-11,0,-1,0,168,143,1096
1/23/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1117,2,2,0,0,1413,3,3,0,0,176,143,1096
1/24/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1134,19,19,1,1,1421,11,11,0,0,167,148,1096
1/25/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1112,-3,0,0,-1,1401,-9,0,-1,0,169,145,1096
1/26/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1112,-3,0,0,-1,1355,-15,0,-1,0,163,144,1096
1/27/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1113,-2,0,0,-1,1407,-3,0,-1,0,174,148,1096
1/28/2014,AA,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,1109,-6,0,0,-1,1343,-27,0,-2,0,154,133,1096
